17847071330867003,,22,IMAGE,".
いっぱい#フィルム写真 を現像してきたので、またちょくちょく載せていくね📷
.
これは随分前に __rinatakahashi と#新宿御苑 で散歩した日。#新宿カフェ巡り をしてパイの専門店を見つけたり、美味しいコーヒーを探してたのに、結局セブンのアイスコーヒー飲んだり。
愛すべき、行き当たりばったりな日。
.
最近は、#写ルンです がどこにも売ってなくてさみしい。#フィルムカメラ の需要が増えてるのか、それとも減りすぎているのか。
コンビニにも写ルンですが売ってる時代、戻ってこい。

#filmphotography #fujifilm100 #ハーフカメラ作例 #フィルム作例",,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/315500777_1396620247534185_5701035956770132865_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=aVWS3oQfw5UAX9iz92r&_nc_ht=scontent-nrt1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfANU8Zwlmw7_U7_9CQXHwTiUehjc__ZFcpjpkjy_S7w6A&oe=6379747E
17942914958437521,,34,IMAGE,"*
ぷかぷか",,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/315551137_801464167580189_8343633611138003472_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=D8fcWESXJnIAX9HZMqp&_nc_ht=scontent-nrt1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfC2w07m9Va8_Q3zXY89By_eWyr1ezOV_Gn4xnp_KyYtYw&oe=6379CBC0
17935877381367132,,26,IMAGE,"#ファインダー越しの私の世界 #filmphotography #ポートレート #東北photogram 
#ほふく撮影隊 
#pics_jp #loves_world #film_com 
#analogphotography #team_jp_  #film_jp  #wp_japan #フィルム部 #フィルム写真 #フィルムカメラ #フィルムに恋してる #フィルム写真普及委員会 #フィルムの灯を絶やさない  #写真好きな人と繋がりたい #closeup_archive  #広がり同盟 
  #filmisnotdead #35mmfilmphotography #pentax67 #写ルンです  #写ルンですのある生活 #filmcamera #filmcommunity #portrait #マリフォト2022年12月初冬",,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/315782159_653393512952699_8271352926803018233_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=sfSmIdIdGikAX8gV8ks&_nc_ht=scontent-nrt1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfBUtxXPvxuayG9O3WQN_psA8F1wYE3vmq0GyKT9nzWzPw&oe=637993C1
18149952265286127,"{'data': [{'id': '18041373061384149'}, {'id': '17966279941991666'}, {'id': '18035058154404406'}]}",21,CAROUSEL_ALBUM,"孤島 x 富士藍 🌊

フィルム写真無加工
📷🎞：FUJICOLOR 写ルンです

#fujicolor #fujifilm #fuji #photography #photoshoot #streetphotography #snapshot #snap #sea #海 #写真 #写真撮影 #写真好きな人と繋がりたい #台湾 #嘉義 #白水湖 #白水湖壽島 #🇹🇼 #filmphotography #フィルム部 #フィルム同好会 #フィルムカメラ #フィルム写真 #フィルム写真普及委員会 #写ルンです",,
17951814044255110,"{'data': [{'id': '17934484088382785'}, {'id': '17951656901482399'}, {'id': '18265997062105309'}, {'id': '17936074037348581'}]}",16,CAROUSEL_ALBUM,"In My Room

#写ルンです",,
17912303033647999,"{'data': [{'id': '17981854489642510'}, {'id': '17935747625377675'}, {'id': '18068463199328476'}]}",15,CAROUSEL_ALBUM,#写ルンです,,
17982449881736261,,59,IMAGE,"autumn.🍂

accessory： dior 
kicks： prada",,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/315354600_669228588123359_8153680145929936404_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=5ykrTUVwRY0AX9e2ZED&_nc_ht=scontent-nrt1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfCGjaIXJ3aPI027gvbCL5dhrRRK9vdIKHAopn25gWdXgQ&oe=637952C4
17956615055178794,,12,IMAGE,"ミニーちゃんのお家ツリー復活してて可愛い●🎀●
#東京ディズニーランド #東京ディズニーシー #東京ディズニーリゾート #ディズニーランド #ディズニーシー #ディズニーリゾート #tokyodisneyresort #tokyodisneyland #tokyodisneysea 
 #ミニーマウス  #ミニー  #ミニーちゃん  #ミニーちゃんの家  #トゥーンタウン  #ディズニークリスマス #写ルンです",,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/315760819_1166970554244219_6587458487532872184_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=22ORljGg1l0AX8A545p&_nc_ht=scontent-nrt1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfDwRRsBbKg33eyfkkfo-gE-FrjUMsHmx-2gSICH4wVh2Q&oe=637A0D17
17970804397802632,,21,IMAGE,"🤣
#写ルンです#フィルムカメラ#film#filmcamera#写真",,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/315493291_902181530786481_7644250560298640896_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=9bJnMVQdO-AAX_u0Z-Q&_nc_ht=scontent-nrt1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfDQzTTonnewFsDtR2utpcHH3e5JF-x2b4kdoAtpdLofQQ&oe=6379DA90
17861685611794675,"{'data': [{'id': '17897018054705471'}, {'id': '17855816348847187'}, {'id': '17929534925562888'}, {'id': '17935865858525498'}, {'id': '18058260373356637'}, {'id': '17967679741845167'}, {'id': '18004772236514893'}, {'id': '17844334664890676'}, {'id': '18005384542509750'}]}",19,CAROUSEL_ALBUM,"#fujifilm
#우정스냅
#fyp
#필름사진
#서울스냅
#프로필촬영
#스냅사진
#개인화보
#フィルム
#人像摄影
#부산스냅
#ポートレート
#filmphotography
#filmisnotdead
#filmcamera
#青春フォトグラフ
#青春
#徐八喵
#フィルム寫眞
#高校生フィルム
#フリッパーズギター
#1095日のタイムリミット
#写ルンです
#写真
#私がつくるkodakポスター
#摄影#写真
#写真集
#seifuku
#fujifilm_id",,
18003660415518282,"{'data': [{'id': '17933241422429486'}, {'id': '17971539598797305'}]}",75,CAROUSEL_ALBUM,"優しくどうぞ〜っておもちゃを渡してくれた優里ちゃん👧🏻沢山遊んでくれてありがとう😽🧡

#悠人のキロク",,
18000095077544318,"{'data': [{'id': '17969254414831104'}, {'id': '17897681759701401'}]}",70,CAROUSEL_ALBUM,"芝生デビュー🌿
痛そうにハイハイしてた😹

#悠人のキロク",,
id,children,like_count,media_type,caption,permalink,media_url
18035046424404625,,11,IMAGE,".
糸島の海その2。
📷konica k-mini
.
#nikomat #ニコマート #konica #konicakmini #写ルンです #写ルンですのある生活 #写ルンです好きな人と繋がりたい #フィルムカメラ #フィルムカメラ初心者 #フィルムカメラ好きな人と繋がりたい #フィルムカメラのある生活 #フィルムカメラ部 #フィルムカメラで残す日常 #フィルムカメラリーマン",,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/315470981_677932607232598_3060603748465691938_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=wr_xyEjODOkAX_453TN&_nc_ht=scontent-nrt1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfDX8e-6O_FTDCb_W7EozyZ3cU0kIV0zRL6TM9hWzzD6tQ&oe=6379D679
17986446325715226,"{'data': [{'id': '17978596096746402'}, {'id': '17974482394856415'}]}",18,CAROUSEL_ALBUM,"#fujifilm
#우정스냅
#fyp
#필름사진
#서울스냅
#프로필촬영
#스냅사진
#개인화보
#フィルム
#人像摄影
#부산스냅
#ポートレート
#filmphotography
#filmisnotdead
#filmcamera
#青春フォトグラフ
#青春
#徐八喵
#フィルム寫眞
#高校生フィルム
#フリッパーズギター
#1095日のタイムリミット
#写ルンです
#写真
#私がつくるkodakポスター
#摄影#写真
#写真集
#seifuku
#fujifilm_id",,
17993750722594178,"{'data': [{'id': '17981549848691557'}, {'id': '17949588458147881'}, {'id': '17984181709663378'}, {'id': '17973147928749809'}, {'id': '17988964732622766'}, {'id': '17986005469650223'}, {'id': '17989786627622023'}]}",23,CAROUSEL_ALBUM,"#fujifilm
#우정스냅
#fyp
#필름사진
#서울스냅
#프로필촬영
#스냅사진
#개인화보
#フィルム
#人像摄影
#부산스냅
#ポートレート
#filmphotography
#filmisnotdead
#filmcamera
#青春フォトグラフ
#青春
#徐八喵
#フィルム寫眞
#高校生フィルム
#フリッパーズギター
#1095日のタイムリミット
#写ルンです
#写真
#私がつくるkodakポスター
#摄影#写真
#写真集
#seifuku
#fujifilm_id",,
17982655645735613,,23,IMAGE,"金閣寺 写ルンです📸

#金閣寺 #鹿苑寺 #写真 #フィルムカメラ #写ルンです #フィルム写真 #御朱印 #御朱印巡り #京都 #京都観光 #京都グルメ",,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/315475072_670691137759280_8819385245061324457_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=E02bKFu_ZAwAX--LVoF&_nc_ht=scontent-nrt1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfBPerrdvT5hmL3cFXKSB3yAoN1vyNO25yd3MzSZdqdIxA&oe=63797C43
17962239889943146,,37,IMAGE,"スズキ

 #フィルムカメラ  #カメラ女子  #フィルム  #写ルンです  #contaxt2  #kodakcolorplus200  #centuria200  #ポートレート  #喫茶店巡り  #filmcamera  #filmphotography",,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/315645374_537436487755897_858111489517813564_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=CTS1MO4XElAAX8anGrl&_nc_ht=scontent-nrt1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfBhUcR7FGPDYXS_ZnEG4u5Tu6nG4hZcWQZZ9omRcfFguw&oe=63787048
17952353357201280,"{'data': [{'id': '17995515076523344'}, {'id': '17904730544676128'}, {'id': '17963128360935904'}, {'id': '17986562878631193'}, {'id': '17957932403153565'}, {'id': '17993441998578233'}, {'id': '17928297233488140'}, {'id': '17974644748872234'}]}",22,CAROUSEL_ALBUM,"久方ぶりにインスタントカメラで遊んだよ〜
自撮りのとき、なんでこんなに目をかっ開いているのかと思ったらフラッシュに負けないためだと気付いた
取り壊し前の中野サンプラザと撮ってもらったけど全然写ってなくて悲C 昼間にリベンジしよ！
#filmphotography #filmcamera #写ルンです #インスタントカメラ",,
18011286718485459,,30,IMAGE,"とある湖のほとりにて。

#naturehike#キャンプ#camp#テント試し張り#森林浴#夏の思い出 #兵庫県
#Minolta#minoltahimatic#写ルンです#CannonEOS
#フイルムカメラ#フイルム写真 #filmcamera#filmphotography#onfilm",,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/315455529_670074094718128_3971021083978429055_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=4CesUZDFAwcAX-Z7joH&_nc_ht=scontent-nrt1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfC2lbHNlyI69eAlH6T549Qjwj9ZQcyFC9KwNu2GrkuT2Q&oe=637A129B
18155367085283866,,36,IMAGE,"🚬
.",,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/315356064_833889178038000_4038033913408883470_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=hWfULJzHLtIAX9xYZZC&_nc_ht=scontent-nrt1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfDNFOy32LUE8TMW1mjEIjsQZ8EeqRbkbSNnhDZAPXJIRA&oe=63792440
17954004218211258,"{'data': [{'id': '18223141834089118'}, {'id': '17995692844572155'}, {'id': '18015940498463561'}, {'id': '17958145967133136'}, {'id': '17911846811648357'}, {'id': '17951699735255981'}, {'id': '18222234271094727'}]}",35,CAROUSEL_ALBUM,"🎞📷🤍Ⅲ
.
#写ルンです#初めての#フィルムカメラ#失敗編#ガーン編#フラッシュ#加減#難しかった#真っ黒#これも思い出#ヨーロッパ#卒業旅行
#Europe#vacation#reunited#macdonalds#in#faro#cafe#and#dinner#at#Rossio",,
17941485569517134,,12,IMAGE,"kuta beach, bali, 2019

fujifilm iso 400

#35mm 
#fujiquicksnap400 
#写ルンです 

#ishootfilm
#filmphotography
#filmcamera
#フィルム寫眞
#フィルムカメラ

#ishootfujifilm",,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/315299644_206741161711128_7992437756778822510_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=bYn9icbi6tAAX97yS3K&_nc_ht=scontent-nrt1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfAmSyA45uERElebbXC82vLx8LJXyH5UnAKwBkcBtrttSA&oe=6378CCB4
17858880812801508,,98,IMAGE,"❗️取り急ぎ❗️

2022.11.15 OSAKA MUSE
「Nuff 1st ep 
""ロマンスの角に小指ぶつけた""
release tour フィッシュストーリー」

ご来場頂きありがとうございました🙏🏻🌈

phot by yuuta0326 📸

#LAYRUSLOOP #今日のレイルス#れいるす#れいるするーぷ #レイルスループ#レイラスじゃないよ#ギター#ベース#ドラム#アコギ#カホン#路上ライブ#バンド#インディーズ#バンド好きな人と繋がりたい#音楽#音楽好きな人と繋がりたい#写真#スリーピース#スリーピースバンド#古着#イベント#フィルム#邦ロック#フィルムカメラ#写ルンです#カメラ#被写体",,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/315557331_550887773537880_4028938272437546102_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=1rH0WaCtLJ4AX90QZ_U&_nc_ht=scontent-nrt1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfDK_4aBf1MH8L4qUgKKeJQ1h-y31nT8yaxussw_xG46TA&oe=637863C9
17998924396543296,"{'data': [{'id': '17851738739840518'}, {'id': '17972119009787717'}, {'id': '17971033720906499'}, {'id': '17865174914782453'}, {'id': '18082545259312706'}, {'id': '17932252004585318'}, {'id': '17948672018175970'}, {'id': '17982383305737610'}, {'id': '17962777292035924'}, {'id': '18236226724182558'}]}",78,CAROUSEL_ALBUM,"🎞📷🤍Ⅱ
.
#写ルンです#初めての#フィルムカメラ#成功編#人物編#ヨーロッパ#卒業旅行#ことりちゃん#いろは#お世話になりました#激楽感謝#大好きよ#思い出
#Europe#vacation#paella#barcelona#mallorca#parkguell#cafe#cabodaroca#Sintra#Soller",,
18257290195115600,"{'data': [{'id': '17925383162614470'}, {'id': '17971283131927609'}, {'id': '17939075105522115'}, {'id': '17979210379749744'}, {'id': '18201927367201592'}, {'id': '18199157863171754'}, {'id': '17914490135641695'}]}",46,CAROUSEL_ALBUM,"スペイン🇪🇸バルセロナ

サグラダファミリア

14:00ごろに行ったので
ステンドグラスに西陽が入って
部屋全体がオレンジ色🌇
まだ外は明るいのに夕焼けみたいでとても素敵だった🙆‍♀️

朝は反対側の青色のステンドグラスから光が入って全体が青色に染まるみたいで、それも見てみたい！

エレベーター付きチケットは
生誕のファサード側

うつるんです①-③

#サグラダファミリア
#sagradafamilia 
#ガウディ 
#新婚旅行 #新婚旅行レポ #バルセロナ #spain #barcelona 
#アニバーサリートラベル
anniversary_travel
#anniversarytravel 
#ハネムーン 
#うつるんです #写ルンです",,
18267554689103840,"{'data': [{'id': '17970993799805335'}, {'id': '18192813628215301'}, {'id': '18014919559467969'}, {'id': '17963024098924901'}, {'id': '18328893796061693'}, {'id': '18014813230435998'}, {'id': '17943749540515903'}, {'id': '17955441632193965'}, {'id': '17961556601091685'}, {'id': '17896713209642223'}]}",44,CAROUSEL_ALBUM,"🎞📷🤍
.
#写ルンです#初めての#フィルムカメラ#成功編#景色編#ヨーロッパ#卒業旅行#🎞#この映画みたいなのを#ネガ#というらしい#思い出
#Europe#vacation#Mallorca#parkguell#Barcelona#Sintra#Soller#rossio#penapalace#cabodaroca",,
17885264537749281,"{'data': [{'id': '17989360177564722'}, {'id': '18189304996238205'}]}",2,CAROUSEL_ALBUM,"京都
#写ルンです 
#kyoto",,
17975535361877276,,0,IMAGE,"．
．
．
．
．
#写ルンです",,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/315104462_5440194692757726_8253781491193978974_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=BbNi679fdQQAX_NFA9I&_nc_ht=scontent-nrt1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfCJ6GeoNO2h4F1EcE8xr-TzUyF42sMJG7C-JGKiJtq-8Q&oe=6378F630
17957703203151382,"{'data': [{'id': '17942120534516877'}, {'id': '17930458484470747'}, {'id': '17943539210400583'}]}",10,CAROUSEL_ALBUM,"イベント企画、御依頼はDMで受け付けております。

作品制作にご協力頂いている方いつもありがとうございます。

.

.

.

photo (mujyaki.photogragher)

model ( 7 )

#portrait_vision
#beautifuldestination
#lovers_nippon_portrait #lightroompresets
#impression_shots
#写真喫茶エス
#写ルンです
#bestphoto_japan
#whim_life
#photogram_archive
#team_jp_
#diary_photo_jpn
#art_of_japan_
#screen_archive
#jp_mood
#good_portraits_world
#as_archive
#filmdays
#hueawrt_life
#ig_phos
#love_bestjapan
#into_the_screen
#lbj_members
#gpw_members_only
#なんでもないただの道が好き
#幸せな瞬間をもっと世界に
#その瞬間に物語を
#デジタルでフィルムを表現したい",,
17949568484146889,,1,IMAGE,"．
．
．
．
．
#写ルンです",,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/315422921_817691066004365_5823112058466274798_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=HmMGMwsUkGoAX-vSv4n&_nc_ht=scontent-nrt1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfCLG-V8bQ7d935rjybJBh7kYgkmAK-Up3QYz0t_Ldr7UA&oe=637869AB
18303811222077195,,0,IMAGE,"．
．
．
．
．
#写ルンです",,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/315656819_854605595731308_4933883358688287293_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=C1J84n40_m4AX-BTlWr&_nc_ht=scontent-nrt1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfAEz_pTzJX0_dK0eROJwvv_NUADEyi500MC9Ui1hE0xIQ&oe=637973CF
17944163672381748,"{'data': [{'id': '17931637727579880'}, {'id': '18224175301083872'}, {'id': '18007289104498106'}, {'id': '17974130068746155'}, {'id': '18329554987004948'}, {'id': '17888799830735914'}, {'id': '17924864240503493'}, {'id': '17940897344316342'}, {'id': '17953925723213728'}, {'id': '17878039007774226'}]}",55,CAROUSEL_ALBUM,"・
・
・

写ルンです夏編作ろうってなって最高Niceだったお話🌻

圧倒的夏派なのでこれから寒いの嫌だな〜夏に戻りたい

・
・
・

#写ルンです #rinsta_genic",,
18325159471014037,"{'data': [{'id': '17913250097648073'}, {'id': '18192821935224089'}, {'id': '18242865523127110'}]}",60,CAROUSEL_ALBUM,#followforfollowback #followers #follow #followｍe #lfl#like#instalike #likebackalways #写ルンです,,
18024411346433352,,51,IMAGE,".
.
.
.
.
.
.
.
.
.
.
.
.
#みんすと　
#フィルム好きな人と繋がりたい 
#ふぃるむ寫眞 
#スクリーンに恋して 
#白紙の1ページ
#誰かの記憶の片隅に 
#何気ない瞬間を残したい 
#生活とフィルム 
#日々フィルム
#儚くて何処か愛おしい様な 
#ノスタルジーな瞬間を
#純猥談写真 
#写ルンです
#mst_p5 
#lifewithkodak
#filmphotography 
#analogphotography
#photogram_archive 
#as_archive
#komorebi_memories 
#iedemo_graphy 
#the_diary_of_pale_memory
#film_jp
#into_the_screen
#reco_ig
#mst_photo 
#filmselect_hibi 
#sharing_warm_time
#one_piece_itake",,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/315352108_2455678714572396_6459045862733703818_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=RScypj_B-BEAX_oDN07&_nc_ht=scontent-nrt1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfDSPvxifL4yuoSSI4AtdYc0SEExjosnc8ebgan-y1vCtg&oe=6378CB6F
17985255877638615,"{'data': [{'id': '17961259519963936'}, {'id': '17943725699277010'}]}",,CAROUSEL_ALBUM,".

#ファインダー越しの私の世界#写真好きな人と繋がりたい#キリトリセカイ#富士フイルム #写ルンです  #フィルム #フィルムカメラ  #film  #filmphotography  #fujifilm  #秋桜  #金木犀",,
17959224515291791,,5,IMAGE,"大都会のど真ん中にある森林緑地にて。

#国立科学博物館附属自然教育園 #森林浴
#東京#白金台#目黒#Tokyo
#Minolta#minoltahimatic#写ルンです#CannonEOS
#フイルムカメラ#フイルム写真 #filmcamera#filmphotography#onfilm",,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/315439633_5308821729227818_854720275236199287_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=WLpwOYIaSVgAX_x66Z4&_nc_ht=scontent-nrt1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfAWnYk9ZpjG8t1Ks-0O0FF2yCVW5UfCrsGeAHThvh40tw&oe=6379CF4F
17906612906606070,,18,IMAGE,"世田谷ピンポンズ『品品写眞譚』
装丁など担当しました。

文・写真　世田谷ピンポンズ
　数年前より度々携帯しているインスタントカメラ『写ルンです』より、印象的で趣きのある⁈写真と、連想した思い出を綴ったエッセイ集。
文学フリマ東京より発売開始🔥

よろしくお願いしますー！

#世田谷ピンポンズ #setagayapingpongz #ssw #フォークシンガー #随筆 #品品堂 #品品写眞譚 #写ルンです #写真 #photo #旅行 #エッセイ #文学フリマ",,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/315420160_1108191016545123_4207884558358222959_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=4slYkmWUyNAAX8NB_vo&_nc_ht=scontent-nrt1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfA1TODSVG0pkYOYAcR1P1ZjfpvkPAWBiKVvtGLZL0VIrg&oe=637848E0
id,children,like_count,media_type,caption,permalink,media_url
17963457569030528,"{'data': [{'id': '18327026614004234'}, {'id': '18021593260448017'}, {'id': '17948597528350421'}, {'id': '17945862914229639'}]}",355,CAROUSEL_ALBUM,"零
・
・
・
・
・
・
・
・
・
・
・
・
・
・
・
#被写体 #被写体希望 #被写体女子 #撮影依頼募集中  #被写体になります #カメラマンさんと繋がりたい #写真好きな人と繋がりたい #フィルム写真撮ってる人と繋がりたい #ポートレート #photoshop #いいね返し #フォローミー #film #filmphotography #photo #photographer #photography #portrait #portraitphotography #instagood #instalike #instaphoto #japanesegirl #l4like #l4l #花 #デジタルでフィルムを再現したい #地雷女 #写ルンです",,
17932117355532765,"{'data': [{'id': '17961704119960983'}, {'id': '17943602597262659'}]}",68,CAROUSEL_ALBUM,"📷✨
・
・
・
・
・
・
 #ディズニーコーデ  #photography #写ルンです #ストリートコーデ",,
17957887475169441,,7,VIDEO,"まだこの世界は 僕を飼いならしてたいみたいだ
望み通りいいだろう 美しくもがくよ/ RAD WIMPS🎻

台風前の沖縄の空はピンク色で美しい🛥☁️

ㅤㅤㅤㅤㅤ
ㅤㅤㅤㅤㅤ

ㅤㅤㅤㅤㅤ
ㅤㅤㅤㅤㅤ
#景色#風景#夏#空#カコソラ#今空#夕方#夕日#海#コーデ#カフェ#夏空#一眼レフ#フィルムカメラ#カメラ#カメラ女子#写ルンです#オシャレさんと繋がりたい #お洒落さんと繋がりたい#ファインダー越しの私の世界#カメラ好きな人と繋がりたい #写真好きな人と繋がりたい#カフェ巡り#東京カメラ部 #空#カフェ活#沖縄カフェ#旅行#旅#カフェ好きな人と繋がりたい#radwimps",,
17858896166808955,"{'data': [{'id': '17959300547135300'}, {'id': '17862095243793314'}]}",64,CAROUSEL_ALBUM,"🎞みいさんとの写ルン思い出

空港で荷物預けるときにX線を通したら
真っ黒になるらしくて2人の写真が1枚しかない🥲
いっぱい撮ったのに悲しみ…🥲🥲

#写ルンです",,
17851784381843792,"{'data': [{'id': '17867077925800592'}, {'id': '17971002052918392'}, {'id': '17954391806213713'}, {'id': '17974412473857082'}, {'id': '17869334990763267'}, {'id': '17940972539404327'}]}",94,CAROUSEL_ALBUM,"帽子が大好き〜！
洋服みに買い物行くと
いっつも帽子買っちゃう！
私の為につくられたみたいな帽子で溢れててサイコー🛫🛫",,
17855298224823631,,8,IMAGE,"なんか一生懸命説明してる。

説明してる人：おくぴー
撮ってる人：きの

#喫煙所 #休憩 #オフィス #日常 #高田馬場 #広告代理店 #新卒採用 #中途採用 #23卒  #24卒 #転職 #転職活動 #採用 #企業 #仲良し #写ルンです",,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/315421827_193195056529837_2578441027239520576_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Orhmvi8gotAAX-0OKNi&_nc_ht=scontent-nrt1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfDRwVYKeIV7u33KfNmY7_05gD7Xyc9bAPwWJPZwyJN11A&oe=637986D0
18015057877466336,"{'data': [{'id': '17949229340159678'}, {'id': '18000243595554756'}]}",46,CAROUSEL_ALBUM,"📮📮📮🌻🌻🌻
　
　
　
　
　
　

#filmphotography 
#film 
#film_jp 
#photography
#fujifilm 
#disposablecamera 
#disposablecameraproject 
#nofilter 
#写ルンです
#写ルンですのある生活 
#フィルム　
#フィルムカメラ",,
18045130783378772,,2,IMAGE,"2021/ summer
📸
#写ルンです #写真",,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/315463738_3820909568135539_4115573666156285494_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=cZpWB0IsqtAAX-idc9o&_nc_ht=scontent-nrt1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfCbowBUXGt-LHb1MPissXBYeqIIcfA0Kuz5HyN6Xu4aZw&oe=63799E27
17931697547448742,,13,IMAGE,#disneysea #toystory #disney #film #filmphotography #filmcamera #vsco #35mmfilm #photography #analogue #ishootfilm #kodakfilm #kodak #filmisnotdead #写ルンです #写ルンですのある生活 #lfl #l4l #likeforlikes #like4likes #fff #f4f #f4follow #followforfollowback #follow4followback #followｍe #follow #followers,,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/315642589_1838908296467269_7583393095913894757_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=E8CvROhWADcAX-uR59H&_nc_ht=scontent-nrt1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfCU8ue26gSIhMIjIemK0P9cnd36vUQjD6FSK48YO_TV9g&oe=63788A7F
17896434743642791,"{'data': [{'id': '17890521884666605'}, {'id': '17966328646966388'}]}",,CAROUSEL_ALBUM,"浴衣🏮👘🎆🎇

.
.
.
.

#浴衣 #浴衣女子 #浴衣ヘア #着物#着物ヘア #和服#和服女子 #yukata #kimono#川崎 #川崎大師 #風鈴 #風鈴市#instalike #instagood #写ルンです #うつるんです",,
17876567693730211,"{'data': [{'id': '17945440505240528'}, {'id': '17999832814548748'}, {'id': '17986946239721912'}]}",,CAROUSEL_ALBUM,,,
